NU_INSCRICAO;TP_COR_RACA;TP_ESCOLA;SG_UF_RESIDENCIA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q002;Q006
210059128837;1;1;SP;619.8;614.2;615.7;725.3;760.0;F;H
210060837918;3;1;RS;681.7;669.4;558.4;853.2;780.0;G;P
210058858698;2;2;CE;407.9;418.0;356.9;375.5;0.0;C;D
210061747285;3;1;AL;363.6;355.4;359.3;374.6;220.0;A;B
210062006357;3;2;BA;505.2;410.6;538.2;614.2;920.0;E;B
210061953444;3;2;RR;484.6;506.3;461.9;414.2;780.0;E;C
210058157259;1;1;RJ;414.1;532.9;504.1;609.0;840.0;D;E
210058817853;3;2;MG;439.3;509.3;503.3;539.3;640.0;D;B
210060102537;1;1;SC;582.0;805.1;611.9;674.7;460.0;D;M
210061318138;1;1;PI;461.8;533.3;507.7;489.4;800.0;C;A
210061171470;3;2;MA;448.3;320.0;331.0;398.3;340.0;F;J
210061924263;1;1;RS;495.9;548.7;545.0;534.2;580.0;C;D
210058878877;3;1;SP;440.6;498.3;502.5;427.8;500.0;E;D
210058198394;3;1;DF;394.3;534.6;492.7;352.8;620.0;F;C
210058203139;1;1;RS;518.1;599.8;585.9;585.2;920.0;F;H
210061669002;3;1;MG;562.6;546.9;518.4;599.7;720.0;F;M
210060090731;1;1;RJ;458.6;612.5;597.9;399.7;620.0;G;H
210060605268;3;1;MG;625.5;554.1;328.3;788.6;560.0;B;B
210060837161;1;1;SP;445.9;567.8;513.7;627.4;640.0;G;Q
210060141396;3;1;PA;457.3;408.7;493.8;477.2;300.0;C;B
210060920615;2;1;MG;497.0;531.3;479.8;356.4;520.0;E;C
210058219408;3;2;PA;396.2;465.6;494.8;393.6;560.0;E;B
210059590258;1;2;PR;534.2;503.7;515.2;688.7;780.0;E;G
210059144577;1;1;SP;396.7;464.7;476.5;349.2;0.0;F;J
210059338980;3;1;SP;532.1;534.7;510.0;583.3;480.0;E;D
210061160561;3;2;TO;350.1;449.1;412.2;462.2;540.0;C;H
210059129020;2;1;BA;455.5;478.0;462.1;410.3;640.0;E;B
210060665528;1;1;SE;553.2;634.1;575.2;600.5;620.0;E;E
210060577718;2;1;SP;694.9;676.2;623.3;736.4;920.0;C;D
210059162268;5;2;RN;455.7;555.8;505.2;408.3;560.0;E;B
210059493787;3;2;PA;470.1;453.9;488.4;543.4;920.0;E;B
210058733053;1;2;PA;413.0;584.5;571.1;645.0;720.0;E;B
210059866534;3;1;MA;439.2;501.8;465.9;535.7;560.0;C;B
210059704361;1;2;CE;630.8;659.3;601.9;682.8;620.0;F;C
210059680990;1;1;SP;493.5;600.4;533.8;646.8;900.0;G;G
210060967828;3;1;MG;549.8;666.0;605.6;655.1;900.0;G;G
210058792311;2;2;BA;475.3;496.8;330.7;436.0;540.0;H;B
210059816655;1;2;RN;513.7;427.4;450.9;506.9;540.0;B;B
210060725319;1;1;SP;564.4;543.7;573.4;747.4;760.0;G;I
210060620682;1;2;PR;484.4;523.2;507.0;494.4;500.0;D;B
210058803738;3;2;ES;419.9;457.5;505.3;513.8;460.0;E;A
210058547306;3;2;DF;548.8;568.5;486.3;651.3;820.0;B;C
210060946523;2;1;RN;496.2;575.1;554.5;543.8;520.0;E;B
210060161047;2;1;MA;405.3;485.6;517.4;574.8;820.0;D;A
210060151762;1;1;SP;479.4;589.7;531.2;551.9;440.0;A;B
210061151503;3;2;PI;333.4;390.8;448.1;370.4;0.0;C;B
210060821838;3;1;PB;522.7;484.5;466.4;533.2;840.0;D;C
210058622312;3;2;BA;502.0;431.2;388.9;429.0;240.0;F;A
210059574487;3;1;CE;509.3;510.0;493.8;494.8;640.0;D;A
210061166021;1;1;SP;526.6;603.6;598.1;619.1;560.0;F;I
210062024942;1;1;CE;420.9;496.9;426.8;462.3;0.0;G;I
210062043548;3;1;GO;491.0;587.3;542.9;511.6;720.0;F;H
210058706934;3;1;GO;0.0;463.3;479.3;0.0;640.0;G;C
210059908666;3;1;RJ;503.9;552.8;481.4;347.2;520.0;A;D
210058218659;1;2;RJ;396.7;496.0;456.6;550.6;560.0;G;F
210058183497;3;1;MG;527.4;555.3;572.2;466.1;560.0;E;E
210060873101;3;1;MA;417.3;614.1;385.7;645.8;880.0;C;B
210060291230;2;2;PI;495.8;463.5;492.4;412.4;880.0;D;C
210060085273;3;2;RJ;638.4;660.9;637.6;772.1;940.0;E;E
210060480251;2;1;TO;531.7;584.0;536.4;440.4;700.0;G;O
210061558586;2;2;PB;585.6;690.6;602.5;688.3;740.0;E;D
210059206057;3;2;PA;484.5;507.4;535.1;595.9;940.0;H;C
210061068490;2;1;BA;576.4;562.9;563.7;635.7;560.0;E;B
210061613227;2;1;MG;478.2;538.8;504.2;548.5;440.0;B;C
210061704710;1;1;DF;510.9;566.9;513.3;644.5;700.0;G;Q
210059655307;3;2;PI;404.8;350.5;404.6;363.3;440.0;B;B
210061812867;1;1;PR;462.4;497.7;474.7;488.6;400.0;E;O
210060538347;3;2;AM;430.3;574.2;594.3;409.0;620.0;D;G
210061023870;1;3;SP;592.9;627.1;598.6;687.6;800.0;E;K
210059600696;3;1;BA;482.8;493.3;501.8;489.0;780.0;C;B
210061740847;3;1;SP;390.7;293.5;287.2;416.1;420.0;H;B
210060029774;3;1;SP;560.9;663.4;661.3;536.6;920.0;F;H
210058698939;1;2;PB;573.7;535.6;554.7;723.2;840.0;E;B
210060270885;3;1;RN;680.1;671.5;632.5;728.7;940.0;B;E
210059698196;3;2;BA;526.8;507.8;534.8;397.2;540.0;E;B
210061611720;3;1;BA;473.1;514.7;481.9;467.6;940.0;F;H
210061172220;1;1;RS;457.8;535.8;488.3;411.0;400.0;B;G
210059109958;1;1;RS;402.9;337.7;507.4;459.0;420.0;C;D
210058681345;3;2;MA;462.8;483.1;549.6;411.0;480.0;D;A
210061502145;1;2;SP;487.0;529.5;545.8;403.5;500.0;E;C
210058540401;1;3;BA;496.9;445.5;386.7;443.6;540.0;E;H
210061548486;1;2;BA;585.9;636.8;571.7;676.2;940.0;F;D
210061114908;3;1;RJ;517.2;378.5;480.5;548.4;560.0;G;N
210058597542;1;1;SP;495.4;584.9;553.0;495.1;840.0;D;C
210058582876;1;3;PR;715.0;631.7;599.7;794.3;960.0;F;P
210059796408;1;1;ES;577.9;518.9;532.1;500.2;760.0;G;F
210058066074;4;1;AC;481.2;520.6;517.8;544.8;780.0;E;C
210060712865;3;1;PI;514.7;599.6;587.2;806.8;840.0;G;I
210059434199;1;1;RS;362.1;493.9;445.0;388.4;480.0;D;E
210061022037;1;1;RS;525.8;439.4;445.3;515.0;720.0;B;B
210061243967;1;1;SP;484.3;581.0;567.2;442.6;380.0;E;M
210060389681;3;1;MA;416.8;411.2;508.5;402.6;360.0;D;B
210061002750;2;2;BA;505.2;426.3;565.7;438.0;480.0;C;C
210060257013;1;1;MG;449.6;548.4;547.2;377.0;860.0;H;F
210059802087;3;1;MT;515.9;567.3;597.2;683.1;900.0;G;C
210059991847;1;1;BA;460.6;561.0;514.4;659.7;900.0;E;C
210061849606;3;2;PA;544.5;537.4;547.8;415.6;740.0;F;B
210061964934;3;2;MA;550.4;609.3;528.1;687.7;960.0;D;A
210061952828;1;1;SP;536.5;578.5;604.5;690.3;900.0;F;Q
210060404159;3;1;PE;510.8;514.0;511.1;518.0;520.0;E;B
210061852072;2;1;MG;457.8;426.3;480.6;458.6;600.0;G;C
210058998127;3;3;PA;657.7;631.6;616.2;775.2;900.0;B;D
210061073579;1;1;RJ;435.1;541.4;563.7;609.1;640.0;E;D
210060869223;1;1;RJ;505.3;583.3;517.1;715.0;560.0;E;I
210061987093;1;1;PR;443.1;539.0;556.4;450.8;700.0;E;Q
210058974128;2;2;PR;475.7;383.2;448.9;449.2;580.0;E;C
210058567973;2;1;BA;492.6;366.3;366.3;452.3;820.0;E;C
210061446699;3;2;PI;423.8;516.9;456.0;424.1;460.0;C;A
210061403401;3;1;SP;501.1;597.5;574.9;618.6;660.0;E;B
210061733021;1;3;MG;537.3;481.2;596.0;574.5;900.0;G;H
210061909420;1;2;ES;478.9;536.0;470.2;464.0;360.0;C;A
210060884272;2;1;MG;450.5;464.3;455.9;444.1;580.0;H;B
210061104392;2;1;MT;468.9;441.2;513.8;453.6;460.0;E;E
210058550784;1;2;SP;572.1;579.0;568.2;525.6;600.0;E;G
210060450454;3;1;PI;468.9;515.5;497.1;355.9;500.0;E;A
210060894075;3;1;PA;512.6;432.8;416.1;368.7;400.0;D;G
210058395053;1;2;ES;425.6;406.0;490.4;369.4;460.0;E;B
210061784359;1;2;PE;477.2;443.1;384.5;395.4;720.0;F;B
210059524991;1;1;PE;515.3;607.3;572.1;541.4;580.0;E;D
210058467375;2;1;PB;339.9;376.6;409.1;393.6;360.0;H;C
210059046248;1;2;MS;676.1;582.5;596.2;804.5;840.0;F;H
210059784339;3;1;SP;498.6;375.2;577.0;554.5;640.0;B;D
210060357229;1;3;PE;543.2;618.5;627.6;771.2;900.0;E;C
210058134663;0;1;PA;367.6;536.6;552.8;570.3;660.0;G;E
210058491524;3;1;SP;515.0;620.5;561.8;415.8;620.0;E;E
210058966841;1;1;AL;625.1;601.2;552.8;680.4;740.0;F;G
210060551816;1;1;RR;436.5;559.8;535.1;533.4;580.0;E;D
210059412719;1;1;SP;429.2;466.9;469.2;436.2;860.0;F;H
210060407396;1;1;RN;504.6;640.7;609.8;670.0;740.0;E;E
210059759319;3;1;MG;566.0;589.9;553.4;664.3;620.0;E;H
210058653874;3;1;BA;422.5;483.9;442.0;467.7;620.0;G;B
210059451178;1;2;PE;469.1;414.8;461.4;344.2;440.0;E;B
210059205091;3;1;PA;612.3;705.8;609.7;724.7;980.0;G;G
210060702371;2;1;PE;598.3;620.9;567.1;661.7;720.0;E;L
210058269119;1;3;SP;515.7;414.4;403.0;673.6;720.0;F;J
210061821975;3;1;PR;476.8;478.5;496.9;555.6;400.0;G;J
210060256089;3;1;AM;410.7;538.7;578.3;569.1;500.0;E;C
210058068282;1;1;BA;497.4;545.5;520.6;394.1;580.0;C;B
210059037002;3;1;PA;404.7;380.9;417.2;361.3;480.0;D;B
210059618895;3;2;TO;427.2;514.7;445.7;576.6;680.0;E;J
210059864184;1;2;PE;582.8;630.3;616.4;620.4;900.0;G;H
210059113074;3;1;PB;542.3;477.9;481.6;422.2;240.0;B;D
210058618859;1;2;GO;555.5;605.1;595.5;691.9;720.0;E;E
210059701391;3;1;RJ;613.7;635.9;620.3;696.6;840.0;G;C
210060804602;3;1;GO;401.2;380.2;313.8;378.8;0.0;C;C
210060582980;1;1;DF;499.7;474.5;457.9;524.5;560.0;B;B
210058110011;3;1;PI;567.3;580.5;639.6;617.9;680.0;E;D
210060368300;3;1;PI;469.7;433.1;434.7;414.6;700.0;A;A
210060076742;2;2;BA;417.3;421.9;493.0;479.2;480.0;E;B
210058422095;1;1;SP;510.3;573.8;569.0;515.7;360.0;G;H
210060909337;1;1;MG;448.2;544.5;517.5;627.3;400.0;C;F
210059739971;3;1;PA;470.4;540.0;519.4;471.4;360.0;B;B
210060537670;3;2;PE;440.4;479.7;443.9;424.3;0.0;B;A
210059331139;3;1;PA;399.2;481.5;474.8;373.6;500.0;D;B
210059601310;1;1;PR;485.4;530.3;562.5;522.1;640.0;G;D
210058788340;3;1;BA;407.5;486.4;525.8;381.2;540.0;C;B
210058343669;2;2;RJ;551.2;601.4;581.5;715.2;880.0;F;J
210061220262;1;1;RJ;501.0;512.7;528.2;446.4;340.0;F;C
210060408706;3;2;PE;481.9;571.2;599.7;555.9;540.0;E;B
210060001504;2;1;MA;464.5;357.6;469.4;426.5;460.0;E;B
210058693725;1;1;SP;590.6;625.7;565.4;589.0;720.0;F;C
210060469218;3;3;SP;517.1;594.3;600.3;623.7;580.0;E;G
210061145055;1;1;SE;557.1;561.0;574.5;640.4;560.0;G;C
210058729533;1;2;RN;547.6;590.0;628.1;507.8;660.0;E;D
210059618195;1;1;RS;621.6;668.6;618.5;788.6;920.0;E;Q
210060908406;2;1;MG;421.2;406.4;443.0;436.1;360.0;B;E
210058780830;3;1;ES;476.1;515.6;319.1;408.6;620.0;C;D
210061870888;1;1;CE;625.4;655.6;668.3;661.8;920.0;F;D
210061550250;3;2;RJ;466.3;496.5;507.1;356.1;360.0;E;B
210058684979;2;2;SP;439.6;376.6;460.2;477.1;500.0;D;D
210059163817;1;1;PE;464.6;416.8;307.4;357.2;500.0;B;B
210061194494;3;2;RJ;449.8;514.0;532.7;447.5;640.0;E;B
210059034763;3;1;CE;452.4;524.8;549.7;356.2;600.0;C;B
210061178561;3;1;PB;462.4;448.6;428.9;391.8;420.0;B;A
210058093305;1;2;SC;480.4;579.6;583.7;457.7;680.0;D;E
210058764405;1;1;MG;604.8;584.0;558.6;679.2;640.0;F;B
210058617439;3;2;PA;473.5;468.6;518.8;513.4;680.0;E;B
210061636624;1;1;ES;444.2;460.4;440.2;398.0;480.0;E;D
210060831250;2;1;MG;515.1;549.5;554.2;453.9;480.0;E;D
210059722160;1;1;PR;540.5;552.2;509.0;599.9;580.0;F;H
210058536403;1;2;RJ;542.9;607.5;569.3;575.1;620.0;C;B
210058464163;2;1;SP;512.7;529.1;550.9;476.1;680.0;E;I
210061476313;1;3;SE;381.1;522.6;531.7;554.8;800.0;B;D
210061907469;3;1;PE;485.2;460.0;469.1;424.1;0.0;D;A
210059834491;1;1;CE;455.8;389.6;507.9;519.1;600.0;E;C
210061116211;1;1;MS;493.8;536.5;527.2;541.2;500.0;E;G
210060093764;1;1;PR;523.7;587.6;594.7;756.9;580.0;F;H
210058823303;2;1;SP;518.1;605.8;526.5;634.0;620.0;E;F
210060136411;3;1;RO;521.1;481.1;444.3;430.3;780.0;D;B
210061201676;1;3;RS;526.7;606.8;544.6;693.0;820.0;E;I
210061093886;3;1;PI;427.5;554.7;482.4;358.2;520.0;C;B
210061735039;3;1;PA;489.8;606.2;570.6;690.7;860.0;G;L
210058283979;3;2;MA;456.7;558.0;540.2;496.3;860.0;E;C
210060094085;1;3;SC;685.2;618.7;632.8;816.4;960.0;E;N
210061800001;1;1;RS;540.5;367.1;503.0;503.2;700.0;B;F
210059024427;3;1;MA;479.9;487.0;460.7;455.1;0.0;C;C
210060897823;3;2;TO;344.9;407.5;381.8;414.8;640.0;E;B
210060863524;1;1;PR;652.5;682.4;646.3;729.8;920.0;D;A
210058364393;1;1;PR;418.3;478.7;510.7;402.8;540.0;E;B
210060428693;2;1;BA;334.5;348.2;584.2;363.1;600.0;E;D
210058646533;3;1;MA;446.6;424.1;441.5;489.2;560.0;B;A
210061513160;1;2;SP;549.5;613.5;558.2;662.4;560.0;B;G
210058783777;1;1;PB;416.3;404.4;459.4;408.8;340.0;C;B
210060144071;3;1;MG;460.3;412.2;511.2;517.4;440.0;B;C
210060642213;3;1;PA;526.6;582.3;547.1;385.9;540.0;D;C
210061666337;0;1;PA;521.5;352.0;387.1;456.0;360.0;F;D
210059135961;3;2;CE;419.8;537.9;515.4;391.2;400.0;C;B
210058161273;2;2;ES;563.5;616.5;583.9;605.8;580.0;E;B
210060389995;3;2;SP;445.0;495.1;526.5;369.1;580.0;E;E
210058467567;1;1;MG;501.7;496.1;552.5;606.7;880.0;G;G
210059419734;1;2;PR;448.5;444.3;431.9;526.4;620.0;C;C
210059725100;3;1;SP;677.1;663.1;695.1;795.0;980.0;E;J
210058393223;3;1;PR;601.5;580.6;534.0;534.2;560.0;F;G
210058988952;3;2;SE;425.4;383.6;364.1;362.7;600.0;E;B
210061909209;4;1;AL;486.7;558.0;539.2;499.9;680.0;E;D
210059275943;1;1;RJ;549.4;533.8;590.6;451.9;380.0;F;H
210060778422;3;2;CE;403.0;442.8;374.8;407.8;380.0;E;B
210061275313;1;1;SP;525.6;575.2;571.3;549.7;540.0;D;C
210059442858;2;1;MT;480.8;539.9;526.0;501.8;600.0;B;C
210061475523;1;2;RS;525.4;493.7;522.1;371.7;360.0;E;D
210059772992;1;2;RJ;382.4;436.8;374.0;359.6;0.0;E;A
210061300535;1;1;SC;548.9;586.3;564.2;618.4;760.0;D;F
210058406637;3;1;PA;334.9;507.4;438.8;547.6;560.0;E;B
210060515566;1;3;MT;447.0;577.0;560.8;643.0;920.0;G;L
210059105149;3;1;MA;746.0;650.5;642.8;714.5;920.0;E;D
210060648393;1;1;PA;449.8;531.8;590.2;563.8;840.0;E;E
210058668043;3;1;MA;445.5;520.3;460.8;375.4;0.0;D;B
210059370113;3;2;GO;448.0;454.6;455.4;444.1;620.0;C;F
210061687897;3;1;PE;561.3;588.2;558.1;618.8;800.0;F;B
210061583234;1;1;SP;568.0;574.5;552.3;353.7;440.0;D;C
210060932978;1;3;PA;647.7;728.8;689.4;728.9;980.0;G;N
210059902662;3;2;BA;532.3;541.1;568.4;698.1;600.0;E;F
210060698399;1;1;PR;789.6;672.4;658.3;934.8;940.0;G;G
210061806341;3;1;BA;497.9;470.3;454.3;399.5;0.0;B;B
210058458724;2;2;RJ;507.3;618.7;639.2;544.5;840.0;E;G
210060373803;1;1;PE;514.1;579.2;605.9;714.3;660.0;E;Q
210061266018;3;1;DF;447.8;486.6;495.9;331.3;320.0;B;B
210061552264;1;3;SP;423.7;541.6;580.5;525.7;680.0;F;H
210058155701;1;1;SP;600.3;614.7;643.6;677.8;540.0;F;G
210061970562;3;2;PR;523.1;560.3;512.1;642.6;740.0;D;D
210061091215;3;1;CE;359.5;412.3;502.4;387.6;0.0;B;B
210058382721;1;1;MG;555.7;566.7;558.3;657.7;900.0;C;B
210058807682;2;2;PA;444.6;503.9;488.1;613.6;740.0;E;B
210058388838;3;1;GO;480.1;585.3;581.0;472.2;620.0;C;E
210060352175;1;1;RS;464.7;425.3;439.5;382.0;320.0;B;B
210060569170;3;3;PE;542.4;631.9;638.2;603.3;960.0;E;E
210059622892;1;3;GO;758.6;726.6;700.1;792.6;860.0;F;M
210059897740;3;1;SP;471.6;563.2;542.9;544.8;640.0;E;D
210062033759;1;3;RJ;569.3;596.8;585.5;590.9;600.0;E;D
210061591967;3;1;DF;406.2;369.8;377.7;338.5;200.0;A;A
210061024574;1;1;BA;435.5;419.6;492.3;450.5;600.0;E;K
210059125692;3;1;PE;464.0;347.9;437.9;392.7;0.0;C;A
210061387031;1;2;MG;451.2;527.7;536.8;523.5;740.0;G;G
210060977198;0;1;SE;467.1;471.2;517.0;378.8;960.0;D;B
210059659824;1;1;CE;531.8;525.5;504.6;505.0;560.0;B;D
210061761160;1;3;RS;561.9;560.0;623.1;742.6;880.0;G;L
210058351536;3;1;MG;434.1;559.7;585.2;536.5;740.0;E;C
210060690132;1;1;PE;426.8;493.5;475.1;473.4;580.0;E;B
210059653409;3;2;CE;423.5;417.1;446.1;388.1;400.0;A;A
210060601304;4;1;PA;473.5;577.1;559.4;688.1;720.0;F;J
210059750834;3;2;MG;558.7;598.2;577.3;710.6;960.0;E;K
210061013488;1;1;PB;457.0;497.7;510.9;657.6;860.0;D;B
210058624553;3;1;RN;472.0;539.2;569.0;526.0;580.0;E;A
210058642851;3;1;PB;400.1;506.6;521.3;522.1;540.0;B;A
210059816893;3;1;PI;331.6;385.5;394.4;470.6;500.0;E;D
210059058417;2;1;BA;553.2;587.1;600.6;661.6;640.0;E;B
210059303664;1;3;RS;638.7;691.4;649.6;688.0;960.0;F;J
210058141865;3;1;MA;552.1;618.2;622.5;629.7;560.0;C;D
210060015927;3;2;RJ;493.6;575.0;565.2;475.4;600.0;A;C
210060121020;3;2;SP;552.9;597.1;619.6;627.8;580.0;C;D
210059246466;1;1;SP;606.9;617.2;582.4;676.8;620.0;E;B
210060282563;1;1;CE;620.8;617.4;580.5;696.5;840.0;G;E
210061814600;3;1;PB;473.3;502.8;530.8;561.2;420.0;E;B
210059308107;1;2;PI;440.1;423.9;434.3;330.9;480.0;C;B
210061270754;3;2;PB;519.3;443.6;613.2;545.8;400.0;F;B
210061300616;1;1;DF;519.3;570.8;594.9;659.7;680.0;E;D
210060203621;3;1;PI;536.4;533.6;511.5;501.6;860.0;H;B
210061052781;3;1;RJ;595.4;596.3;569.9;655.4;0.0;E;G
210058662326;2;1;RJ;488.6;554.1;483.9;600.8;360.0;F;G
210058831733;2;2;PA;450.8;478.4;511.5;332.5;620.0;E;B
210059724906;1;1;RS;621.0;550.3;571.4;694.5;780.0;G;I
210060461918;2;1;MA;436.8;534.7;552.8;602.8;540.0;B;E
210058582665;3;2;PA;470.2;507.2;520.7;636.7;940.0;E;B
210060147977;2;2;SP;513.3;459.5;526.7;552.0;360.0;H;C
210058657694;1;1;RN;624.6;571.0;601.0;693.6;700.0;G;C
210061159120;3;1;RN;496.2;342.3;413.8;347.5;360.0;B;B
210061757422;3;2;RJ;562.1;533.8;552.4;485.9;480.0;E;E
210058202129;3;1;MA;463.9;509.4;490.7;515.4;620.0;E;B
210061643400;1;2;MA;587.5;565.3;520.7;655.6;800.0;F;D
210059455417;1;1;MG;439.1;489.8;453.1;404.9;400.0;E;B
210059829586;3;1;PB;395.1;368.3;418.6;335.5;360.0;D;A
210059708877;1;1;PB;600.3;589.0;514.0;577.0;600.0;D;D
210061918224;3;1;MG;478.8;519.3;507.3;387.2;300.0;B;F
210060225035;2;2;MA;396.7;423.7;446.5;420.0;380.0;E;B
210058498201;3;1;RN;454.0;503.5;446.5;542.7;720.0;D;B
210059761411;3;1;PI;406.2;424.5;393.6;469.0;720.0;E;A
210059401508;1;2;PB;617.9;637.7;544.5;641.9;920.0;C;A
210062007493;3;2;CE;487.6;433.6;492.7;579.4;800.0;D;A
210060518219;1;1;PB;577.7;589.8;607.5;657.9;840.0;F;B
210060396111;3;2;CE;496.3;503.6;505.5;465.3;740.0;D;B
210058816184;1;1;SP;537.9;626.3;618.0;499.6;700.0;F;K
210058668488;2;1;MG;520.0;568.4;555.1;550.4;520.0;C;B
210060536567;1;2;GO;383.0;498.7;472.2;447.1;820.0;E;C
210061884627;1;3;MG;502.0;455.2;570.4;649.6;820.0;D;H
210060799661;0;2;PB;397.0;540.9;519.6;451.6;320.0;E;B
210061830304;1;2;RS;386.8;493.2;447.9;384.9;680.0;E;C
210058330706;3;1;PA;418.8;390.5;474.5;372.9;520.0;B;A
210061184212;2;2;PA;450.5;512.0;350.2;437.8;540.0;F;A
210062014955;3;1;RJ;569.5;520.7;509.5;575.7;580.0;F;D
210058828026;1;3;SC;545.7;574.7;586.1;653.1;960.0;G;N
210059456976;3;1;BA;606.0;629.3;520.6;689.0;900.0;F;E
210062023204;3;2;MA;479.4;493.9;413.9;525.2;480.0;D;A
210061073353;2;2;MT;494.6;597.3;605.6;667.5;680.0;D;H
210061625159;3;1;PI;436.3;449.4;503.4;364.2;680.0;B;A
210058462240;1;2;TO;632.4;637.9;592.8;737.4;940.0;E;F
210060971119;1;1;DF;651.4;672.7;617.8;756.9;960.0;F;G
210060301152;2;1;SP;552.7;589.4;571.3;601.7;400.0;F;M
210058819757;1;1;RS;476.3;520.5;542.4;507.1;640.0;D;C
210060212648;3;1;CE;646.2;568.0;602.3;729.0;400.0;E;C
210058472986;3;2;CE;525.7;567.7;586.1;621.5;880.0;B;B
210061737537;1;1;RS;496.0;485.4;526.7;460.2;880.0;C;C
210060063119;1;3;RJ;538.4;613.7;554.4;635.8;900.0;E;B
210059139751;1;1;MG;335.4;366.3;413.4;570.3;560.0;C;D
210058484424;2;2;MG;542.5;607.0;542.3;651.1;820.0;B;A
210060126946;3;1;CE;418.6;446.1;427.7;557.0;540.0;C;C
210059053710;2;2;PA;496.2;490.9;512.7;430.7;920.0;A;B
210060538267;3;2;AM;405.5;411.7;475.2;385.4;380.0;D;D
210059039747;1;1;MG;550.4;559.7;543.1;519.5;740.0;D;D
210061549980;1;3;RJ;626.8;663.3;578.6;831.5;960.0;F;O
210058449845;3;2;RN;472.6;572.9;523.9;665.2;620.0;E;B
210060171854;3;2;GO;424.2;445.9;447.8;555.4;520.0;F;C
210061160697;1;1;MG;544.0;524.7;562.3;608.6;780.0;E;E
210060351906;1;1;TO;513.1;547.2;480.1;540.9;780.0;G;M
210058354581;3;1;GO;531.9;404.3;473.3;515.2;600.0;G;L
210059098032;1;1;PE;535.7;566.7;555.3;525.0;580.0;E;C
210061265784;1;1;PB;443.8;497.8;378.7;434.7;0.0;D;B
210061800585;2;2;ES;410.6;480.4;521.8;360.2;560.0;C;B
210061182778;3;1;RJ;475.8;556.3;462.2;459.0;540.0;C;D
210060753875;1;3;CE;600.2;576.4;540.3;676.7;680.0;G;M
210060973730;1;1;MG;554.6;574.3;576.9;632.1;740.0;B;C
210059596262;1;2;MG;474.9;507.1;509.9;457.9;840.0;F;J
210059590430;1;1;MA;574.1;636.2;590.9;602.0;760.0;G;C
210059820316;1;3;BA;410.1;506.7;443.0;492.8;700.0;G;E
210058259994;3;1;AP;425.4;481.4;505.9;366.2;360.0;B;A
210060886009;1;1;RJ;598.4;635.7;585.6;694.7;840.0;E;M
210058942138;3;1;RJ;535.6;598.6;555.3;630.3;580.0;E;A
210061492878;3;1;BA;516.1;478.4;495.8;590.4;500.0;D;C
210060403819;1;1;PE;551.9;586.0;594.1;655.8;760.0;E;D
210058501158;1;1;GO;413.7;439.5;421.6;389.6;340.0;D;B
210061893787;1;2;PR;526.5;422.4;528.8;623.1;540.0;E;F
210060708592;1;2;MG;681.7;652.0;642.0;820.8;920.0;F;G
210059989997;3;2;PA;438.7;431.2;491.6;395.0;480.0;B;B
210058495264;4;2;TO;446.8;500.7;508.9;349.7;460.0;E;B
210058617277;1;1;SP;450.2;394.0;402.2;401.0;480.0;G;A
210059709680;3;2;RJ;445.3;510.0;436.6;338.4;680.0;E;B
210060932481;5;2;PE;569.0;479.6;542.0;493.1;660.0;E;B
210058812026;1;1;RJ;705.4;693.9;691.9;654.4;740.0;E;D
210061777029;3;1;PE;454.9;352.4;428.7;373.2;480.0;E;H
210060712803;1;3;SP;542.5;619.5;597.7;710.5;960.0;F;H
210058319587;1;1;SC;533.3;662.9;597.2;544.0;740.0;E;N
210059922325;1;1;BA;445.0;484.7;447.9;485.9;560.0;E;B
210060174490;1;1;PI;623.4;626.3;573.5;625.2;900.0;E;E
210060908312;2;2;SP;399.1;470.5;505.0;540.6;580.0;E;D
210061351008;3;2;CE;552.3;582.0;591.9;527.1;840.0;E;D
210059754318;1;2;SP;438.0;536.5;588.8;506.8;540.0;E;E
210059769059;1;1;MG;451.1;384.7;529.0;520.3;820.0;B;B
210060376150;1;1;RJ;500.8;559.7;534.1;625.1;820.0;E;D
210058234436;3;1;PR;394.6;428.8;448.0;389.2;320.0;C;B
210058391849;1;1;SC;424.9;476.1;449.2;528.8;480.0;F;K
210060804983;3;1;AM;588.1;589.0;559.1;708.4;800.0;E;C
210060129382;1;1;AM;422.7;411.4;479.3;517.9;400.0;E;B
210058106365;1;1;SP;529.4;542.7;478.5;577.5;700.0;C;D
210060064416;3;1;MG;596.8;555.5;589.6;699.7;460.0;E;D
210061222368;3;1;PE;571.7;534.2;497.8;470.3;500.0;F;G
210061452777;1;2;PI;432.7;397.3;459.5;570.9;480.0;B;B
210058649825;2;1;PA;523.2;519.4;427.1;623.2;600.0;C;E
210060639994;3;1;MG;449.5;549.0;574.1;523.1;580.0;E;G
210060433834;3;2;CE;326.8;383.5;347.0;415.1;220.0;H;B
210058994367;2;2;RJ;434.1;470.3;461.6;410.1;560.0;E;D
210060984077;1;2;SP;544.3;327.1;536.8;498.4;800.0;E;C
210059256870;3;1;RS;487.1;615.9;631.0;468.9;460.0;E;F
210060138727;1;1;RJ;511.9;537.7;521.1;630.2;940.0;F;N
210061487883;1;2;SP;453.6;530.0;542.5;650.2;680.0;E;A
210061019492;1;2;PR;397.7;514.5;468.3;455.1;500.0;E;E
